grid_id,NDVI,geom,Year
24,0.0407907962616334,"{'type': 'Polygon', 'coordinates': [[[-589050.0, -107100.0], [-588000.0, -107100.0], [-588000.0, -106050.0], [-589050.0, -106050.0], [-589050.0, -107100.0]]]}",2015
25,0.1588126532004081,"{'type': 'Polygon', 'coordinates': [[[-588000.0, -107100.0], [-586950.0, -107100.0], [-586950.0, -106050.0], [-588000.0, -106050.0], [-588000.0, -107100.0]]]}",2015
26,0.2100185069718096,"{'type': 'Polygon', 'coordinates': [[[-586950.0, -107100.0], [-585900.0, -107100.0], [-585900.0, -106050.0], [-586950.0, -106050.0], [-586950.0, -107100.0]]]}",2015
27,0.2449398121960438,"{'type': 'Polygon', 'coordinates': [[[-585900.0, -107100.0], [-584850.0, -107100.0], [-584850.0, -106050.0], [-585900.0, -106050.0], [-585900.0, -107100.0]]]}",2015
28,0.2254772675832727,"{'type': 'Polygon', 'coordinates': [[[-584850.0, -107100.0], [-583800.0, -107100.0], [-583800.0, -106050.0], [-584850.0, -106050.0], [-584850.0, -107100.0]]]}",2015
29,0.2266259567050841,"{'type': 'Polygon', 'coordinates': [[[-583800.0, -107100.0], [-582750.0, -107100.0], [-582750.0, -106050.0], [-583800.0, -106050.0], [-583800.0, -107100.0]]]}",2015
30,0.2341187687834346,"{'type': 'Polygon', 'coordinates': [[[-582750.0, -107100.0], [-581700.0, -107100.0], [-581700.0, -106050.0], [-582750.0, -106050.0], [-582750.0, -107100.0]]]}",2015
31,0.2633954579193982,"{'type': 'Polygon', 'coordinates': [[[-581700.0, -107100.0], [-580650.0, -107100.0], [-580650.0, -106050.0], [-581700.0, -106050.0], [-581700.0, -107100.0]]]}",2015
32,0.0756507400608638,"{'type': 'Polygon', 'coordinates': [[[-589050.0, -106050.0], [-588000.0, -106050.0], [-588000.0, -105000.0], [-589050.0, -105000.0], [-589050.0, -106050.0]]]}",2015
33,0.1292642261551757,"{'type': 'Polygon', 'coordinates': [[[-588000.0, -106050.0], [-586950.0, -106050.0], [-586950.0, -105000.0], [-588000.0, -105000.0], [-588000.0, -106050.0]]]}",2015
34,0.2396290498484897,"{'type': 'Polygon', 'coordinates': [[[-586950.0, -106050.0], [-585900.0, -106050.0], [-585900.0, -105000.0], [-586950.0, -105000.0], [-586950.0, -106050.0]]]}",2015
35,0.260278959448107,"{'type': 'Polygon', 'coordinates': [[[-585900.0, -106050.0], [-584850.0, -106050.0], [-584850.0, -105000.0], [-585900.0, -105000.0], [-585900.0, -106050.0]]]}",2015
36,0.2680933391973236,"{'type': 'Polygon', 'coordinates': [[[-584850.0, -106050.0], [-583800.0, -106050.0], [-583800.0, -105000.0], [-584850.0, -105000.0], [-584850.0, -106050.0]]]}",2015
37,0.2368710528227242,"{'type': 'Polygon', 'coordinates': [[[-583800.0, -106050.0], [-582750.0, -106050.0], [-582750.0, -105000.0], [-583800.0, -105000.0], [-583800.0, -106050.0]]]}",2015
38,0.2734609634364598,"{'type': 'Polygon', 'coordinates': [[[-582750.0, -106050.0], [-581700.0, -106050.0], [-581700.0, -105000.0], [-582750.0, -105000.0], [-582750.0, -106050.0]]]}",2015
39,0.3142836201542913,"{'type': 'Polygon', 'coordinates': [[[-581700.0, -106050.0], [-580650.0, -106050.0], [-580650.0, -105000.0], [-581700.0, -105000.0], [-581700.0, -106050.0]]]}",2015
40,0.1326424812113841,"{'type': 'Polygon', 'coordinates': [[[-589050.0, -105000.0], [-588000.0, -105000.0], [-588000.0, -103950.0], [-589050.0, -103950.0], [-589050.0, -105000.0]]]}",2015
41,0.1861152651180734,"{'type': 'Polygon', 'coordinates': [[[-588000.0, -105000.0], [-586950.0, -105000.0], [-586950.0, -103950.0], [-588000.0, -103950.0], [-588000.0, -105000.0]]]}",2015
42,0.2677568436043119,"{'type': 'Polygon', 'coordinates': [[[-586950.0, -105000.0], [-585900.0, -105000.0], [-585900.0, -103950.0], [-586950.0, -103950.0], [-586950.0, -105000.0]]]}",2015
43,0.2808001467556021,"{'type': 'Polygon', 'coordinates': [[[-585900.0, -105000.0], [-584850.0, -105000.0], [-584850.0, -103950.0], [-585900.0, -103950.0], [-585900.0, -105000.0]]]}",2015
44,0.291195834826167,"{'type': 'Polygon', 'coordinates': [[[-584850.0, -105000.0], [-583800.0, -105000.0], [-583800.0, -103950.0], [-584850.0, -103950.0], [-584850.0, -105000.0]]]}",2015
45,0.2382727957767713,"{'type': 'Polygon', 'coordinates': [[[-583800.0, -105000.0], [-582750.0, -105000.0], [-582750.0, -103950.0], [-583800.0, -103950.0], [-583800.0, -105000.0]]]}",2015
46,0.265328747358177,"{'type': 'Polygon', 'coordinates': [[[-582750.0, -105000.0], [-581700.0, -105000.0], [-581700.0, -103950.0], [-582750.0, -103950.0], [-582750.0, -105000.0]]]}",2015
47,0.3253625659552843,"{'type': 'Polygon', 'coordinates': [[[-581700.0, -105000.0], [-580650.0, -105000.0], [-580650.0, -103950.0], [-581700.0, -103950.0], [-581700.0, -105000.0]]]}",2015
48,0.0582203330289894,"{'type': 'Polygon', 'coordinates': [[[-589050.0, -103950.0], [-588000.0, -103950.0], [-588000.0, -102900.0], [-589050.0, -102900.0], [-589050.0, -103950.0]]]}",2015
49,0.2142905571505091,"{'type': 'Polygon', 'coordinates': [[[-588000.0, -103950.0], [-586950.0, -103950.0], [-586950.0, -102900.0], [-588000.0, -102900.0], [-588000.0, -103950.0]]]}",2015
50,0.2457164317125156,"{'type': 'Polygon', 'coordinates': [[[-586950.0, -103950.0], [-585900.0, -103950.0], [-585900.0, -102900.0], [-586950.0, -102900.0], [-586950.0, -103950.0]]]}",2015
51,0.2570317906914837,"{'type': 'Polygon', 'coordinates': [[[-585900.0, -103950.0], [-584850.0, -103950.0], [-584850.0, -102900.0], [-585900.0, -102900.0], [-585900.0, -103950.0]]]}",2015
52,0.2547848474387685,"{'type': 'Polygon', 'coordinates': [[[-584850.0, -103950.0], [-583800.0, -103950.0], [-583800.0, -102900.0], [-584850.0, -102900.0], [-584850.0, -103950.0]]]}",2015
53,0.2397830260064052,"{'type': 'Polygon', 'coordinates': [[[-583800.0, -103950.0], [-582750.0, -103950.0], [-582750.0, -102900.0], [-583800.0, -102900.0], [-583800.0, -103950.0]]]}",2015
54,0.287995381549789,"{'type': 'Polygon', 'coordinates': [[[-582750.0, -103950.0], [-581700.0, -103950.0], [-581700.0, -102900.0], [-582750.0, -102900.0], [-582750.0, -103950.0]]]}",2015
55,0.318737864854533,"{'type': 'Polygon', 'coordinates': [[[-581700.0, -103950.0], [-580650.0, -103950.0], [-580650.0, -102900.0], [-581700.0, -102900.0], [-581700.0, -103950.0]]]}",2015
56,0.0672257303971175,"{'type': 'Polygon', 'coordinates': [[[-589050.0, -102900.0], [-588000.0, -102900.0], [-588000.0, -101850.0], [-589050.0, -101850.0], [-589050.0, -102900.0]]]}",2015
57,0.0602986949607587,"{'type': 'Polygon', 'coordinates': [[[-588000.0, -102900.0], [-586950.0, -102900.0], [-586950.0, -101850.0], [-588000.0, -101850.0], [-588000.0, -102900.0]]]}",2015
58,0.0769721420487329,"{'type': 'Polygon', 'coordinates': [[[-586950.0, -102900.0], [-585900.0, -102900.0], [-585900.0, -101850.0], [-586950.0, -101850.0], [-586950.0, -102900.0]]]}",2015
59,0.1533036168241364,"{'type': 'Polygon', 'coordinates': [[[-585900.0, -102900.0], [-584850.0, -102900.0], [-584850.0, -101850.0], [-585900.0, -101850.0], [-585900.0, -102900.0]]]}",2015
60,0.2680519964895587,"{'type': 'Polygon', 'coordinates': [[[-584850.0, -102900.0], [-583800.0, -102900.0], [-583800.0, -101850.0], [-584850.0, -101850.0], [-584850.0, -102900.0]]]}",2015
61,0.2555388439952313,"{'type': 'Polygon', 'coordinates': [[[-583800.0, -102900.0], [-582750.0, -102900.0], [-582750.0, -101850.0], [-583800.0, -101850.0], [-583800.0, -102900.0]]]}",2015
62,0.2765350610267157,"{'type': 'Polygon', 'coordinates': [[[-582750.0, -102900.0], [-581700.0, -102900.0], [-581700.0, -101850.0], [-582750.0, -101850.0], [-582750.0, -102900.0]]]}",2015
63,0.3180167649377128,"{'type': 'Polygon', 'coordinates': [[[-581700.0, -102900.0], [-580650.0, -102900.0], [-580650.0, -101850.0], [-581700.0, -101850.0], [-581700.0, -102900.0]]]}",2015
0,0.0453753169178844,"{'type': 'Polygon', 'coordinates': [[[-589050.0, -110250.0], [-588000.0, -110250.0], [-588000.0, -109200.0], [-589050.0, -109200.0], [-589050.0, -110250.0]]]}",2016
1,0.1823126141012789,"{'type': 'Polygon', 'coordinates': [[[-588000.0, -110250.0], [-586950.0, -110250.0], [-586950.0, -109200.0], [-588000.0, -109200.0], [-588000.0, -110250.0]]]}",2016
2,0.247551970601369,"{'type': 'Polygon', 'coordinates': [[[-586950.0, -110250.0], [-585900.0, -110250.0], [-585900.0, -109200.0], [-586950.0, -109200.0], [-586950.0, -110250.0]]]}",2016
3,0.3091210233249055,"{'type': 'Polygon', 'coordinates': [[[-585900.0, -110250.0], [-584850.0, -110250.0], [-584850.0, -109200.0], [-585900.0, -109200.0], [-585900.0, -110250.0]]]}",2016
4,0.2070893692051486,"{'type': 'Polygon', 'coordinates': [[[-584850.0, -110250.0], [-583800.0, -110250.0], [-583800.0, -109200.0], [-584850.0, -109200.0], [-584850.0, -110250.0]]]}",2016
5,0.2366070431080733,"{'type': 'Polygon', 'coordinates': [[[-583800.0, -110250.0], [-582750.0, -110250.0], [-582750.0, -109200.0], [-583800.0, -109200.0], [-583800.0, -110250.0]]]}",2016
