,actual,predicted
304,0.26909313,0.3129691
305,0.26487675,0.32256478
306,0.24756174,0.32410538
307,0.21382886,0.32117194
308,0.19231856,0.27854556
309,0.2341127,0.30245197
310,0.19637497,0.2219084
311,0.30006298,0.31829798
312,0.28946742,0.3247943
313,0.29932094,0.32513583
314,0.29253757,0.3238225
315,0.2400578,0.3121122
316,0.25939974,0.3102132
317,0.26769865,0.3208838
318,0.2743971,0.31552142
319,0.2927034,0.32204533
320,0.28812948,0.32167572
321,0.26551762,0.32402188
322,0.23909736,0.3193047
323,0.23222321,0.32068932
324,0.20931517,0.27832693
325,0.18620403,0.18582378
326,0.21431427,0.2500621
327,0.18477938,0.21693526
328,0.20538242,0.23020546
329,0.24848461,0.29529822
330,0.20519017,0.2654429
331,0.2517116,0.30960006
332,0.25267553,0.3134851
333,0.25675175,0.30874515
334,0.265213,0.30134475
335,0.24612729,0.31868124
336,0.2373604,0.3153233
337,0.22718096,0.32147026
338,0.20574343,0.2758832
339,0.164517,0.18184046
340,0.16823795,0.19324012
341,0.17366566,0.21261193
342,0.2018956,0.20004408
343,0.26761675,0.32352793
344,0.2756777,0.3200658
345,0.21068965,0.26500452
346,0.23296016,0.32001156
347,0.27061442,0.30232072
348,0.26347163,0.30740523
349,0.22960623,0.28391367
350,0.23354821,0.2709673
351,0.2258929,0.29718065
352,0.18437257,0.27919066
353,0.16670722,0.17604862
354,0.13709363,0.17612289
355,0.21544862,0.22664748
356,0.16338055,0.2846285
357,0.23720121,0.2845469
358,0.26030678,0.32312328
359,0.24071158,0.32665318
360,0.24074458,0.30552238
361,0.1983604,0.276532
362,0.22448541,0.2588926
363,0.20327218,0.27823293
364,0.15305737,0.27604187
365,0.1557399,0.25669968
366,0.13432486,0.17959504
367,0.17927434,0.19628753
368,0.14935687,0.18794231
369,0.15356314,0.17666237
370,0.18568426,0.21950774
371,0.24773657,0.26152176
372,0.20474866,0.21624549
373,0.18136233,0.222596
374,0.1621469,0.21132584
375,0.24979982,0.31324905
376,0.24741691,0.29806435
377,0.19941399,0.17439775
378,0.20650433,0.2528503
379,0.21091208,0.30345637
380,0.21032952,0.28124171
381,0.18284284,0.26202452
382,0.15470311,0.18784384
383,0.19949585,0.2511381
384,0.21314946,0.253919
385,0.20576394,0.24627267
386,0.19052777,0.21680306
387,0.2026654,0.24212371
388,0.20879994,0.22123612
389,0.17556536,0.22557144
390,0.23213425,0.29407787
391,0.22310224,0.29701138
392,0.23690784,0.31973588
393,0.23852223,0.30852616
394,0.24085972,0.27309072
395,0.24143632,0.27625495
396,0.21775994,0.2689345
397,0.21869522,0.24061204
398,0.20012803,0.29714328
399,0.26393232,0.32195568
400,0.2746762,0.31242937
401,0.29584974,0.30351073
402,0.26686037,0.31774044
403,0.25959727,0.3075909
404,0.2698944,0.31801355
405,0.25473246,0.30730903
406,0.24919063,0.31070065
407,0.23212433,0.2943238
408,0.25580516,0.31220418
409,0.25400653,0.3194859
410,0.24092007,0.31043762
411,0.20656234,0.2693001
412,0.2590891,0.31907922
413,0.26269415,0.32156807
414,0.26697242,0.31875134
415,0.2857049,0.3148799
416,0.30161154,0.31853032
417,0.31587383,0.32383192
418,0.29846674,0.3139521
419,0.3092741,0.3004595
420,0.25542286,0.31782293
421,0.27574605,0.31760728
422,0.27122036,0.31368643
423,0.27723184,0.31566274
424,0.23391205,0.31421375
425,0.23804733,0.2954088
426,0.20204952,0.23796968
427,0.24249153,0.3109069
428,0.24228084,0.3056708
429,0.26787364,0.30724013
430,0.2861605,0.32163733
431,0.29886836,0.32387125
432,0.30375788,0.32230163
433,0.26552603,0.2923423
434,0.2650872,0.25196332
435,0.24820265,0.31000894
436,0.24764492,0.31525064
437,0.26759458,0.31642377
438,0.28449574,0.319394
439,0.25484365,0.31535947
440,0.22795285,0.2850287
441,0.259118,0.3080579
442,0.27486834,0.31920242
443,0.26477286,0.32321656
444,0.2706323,0.32138842
445,0.2664184,0.3239236
446,0.28197604,0.3235625
447,0.28298345,0.32109708
448,0.2836368,0.3203404
449,0.27344543,0.28404087
450,0.2689358,0.30912948
451,0.26248592,0.31608027
452,0.2709025,0.31511807
453,0.2884361,0.3035773
454,0.26553002,0.29804552
455,0.2343405,0.28711516
456,0.23536022,0.2981435
457,0.24283116,0.31852996
458,0.24989384,0.3205111
459,0.25548425,0.32349527
460,0.257484,0.324077
461,0.2780752,0.31615204
462,0.28329736,0.31736267
463,0.29397514,0.31813592
464,0.28293175,0.28737152
465,0.23828739,0.3121196
466,0.2303898,0.31447005
467,0.25474924,0.3172238
468,0.25045994,0.30766702
469,0.2708712,0.30530095
470,0.27590707,0.3150211
471,0.26108387,0.30175918
472,0.25684017,0.3156228
473,0.23725924,0.3103727
474,0.25102112,0.3017044
475,0.268374,0.30640018
476,0.26048863,0.3118781
477,0.28491667,0.3219412
478,0.32072473,0.31576902
479,0.32472566,0.31972897
480,0.2633253,0.31363988
481,0.24779586,0.29956043
482,0.23667562,0.31095386
483,0.21786618,0.3046674
484,0.19374838,0.31041807
485,0.2352746,0.30266857
486,0.1910787,0.30452764
487,0.18846808,0.319623
488,0.22496006,0.3247286
489,0.21870658,0.32041752
490,0.21036927,0.3044907
491,0.22086285,0.31425548
492,0.23310633,0.31892878
493,0.22318673,0.31026644
494,0.18614992,0.31518072
495,0.24090843,0.3160872
496,0.24602403,0.3163581
497,0.22906709,0.2985648
498,0.23733635,0.31346083
499,0.24420655,0.30961072
500,0.24168406,0.30924177
501,0.21085905,0.30705154
502,0.21773982,0.31290984
503,0.19821998,0.32313347
504,0.19555733,0.3271082
505,0.18118055,0.3264265
506,0.17121764,0.32256126
507,0.17418589,0.3140353
508,0.17807804,0.3190329
509,0.17372867,0.31909275
510,0.2370924,0.3155058
511,0.23336461,0.32259613
512,0.21848767,0.27984732
513,0.19780901,0.3056032
514,0.22506471,0.3140533
515,0.23964393,0.31344354
516,0.24305207,0.30608445
517,0.24434026,0.31486452
518,0.21295567,0.30189508
519,0.22116357,0.32362497
520,0.20644769,0.32111984
521,0.19503716,0.32386208
522,0.18768933,0.31532305
523,0.175137,0.32705307
524,0.19356494,0.30952454
525,0.24281284,0.31910765
526,0.23434032,0.3143251
527,0.23234904,0.29456508
528,0.23076916,0.2907368
529,0.23527828,0.30972397
530,0.22430131,0.3111233
531,0.22138175,0.3079844
532,0.23025122,0.29356927
533,0.22597358,0.31825542
534,0.19585331,0.31707907
535,0.19259092,0.32515967
536,0.21176067,0.32267195
537,0.21570574,0.32733262
538,0.20146665,0.32591075
539,0.20172979,0.3267507
540,0.2182191,0.31404018
541,0.22024442,0.31872106
542,0.21022403,0.31724173
543,0.22349748,0.32294816
544,0.24413821,0.3160925
545,0.25478905,0.32077253
546,0.24950424,0.32154322
547,0.23810524,0.29117298
548,0.22502486,0.2492583
549,0.21874076,0.26222813
550,0.1426978,0.22772251
551,0.20845805,0.3134184
552,0.18382941,0.32398987
553,0.18182077,0.32545698
554,0.18356757,0.3241884
555,0.21949202,0.3094551
556,0.22344972,0.3068769
557,0.21770625,0.3188954
558,0.22089835,0.31198776
559,0.23268858,0.31943434
560,0.24790362,0.3162787
561,0.2328922,0.31718892
562,0.21249695,0.30732834
563,0.23465224,0.29917097
564,0.18537073,0.26335114
565,0.13856055,0.19166853
566,0.17202733,0.2511924
567,0.14760183,0.21374665
568,0.16782518,0.23271184
569,0.19875507,0.28913832
570,0.17064168,0.26131552
571,0.24235982,0.3078872
572,0.24865583,0.31049657
573,0.26009774,0.30783343
574,0.2504974,0.30229735
575,0.24166213,0.31165588
576,0.22557516,0.285123
577,0.20492151,0.3063134
578,0.19486667,0.23178376
579,0.13429296,0.17479067
580,0.12548445,0.19448276
581,0.12720484,0.20412247
582,0.15021163,0.2026612
583,0.19687526,0.3239417
584,0.1980079,0.32123566
585,0.18715198,0.24185885
586,0.19190803,0.31125605
587,0.24610151,0.29945397
588,0.23332523,0.29544115
589,0.16973613,0.2921465
590,0.18371712,0.27274716
591,0.18951468,0.28700995
592,0.172334,0.26782757
593,0.15939629,0.1569976
594,0.11348227,0.17132561
595,0.15839796,0.2239209
596,0.13401297,0.24362446
597,0.1435778,0.25627822
598,0.19192067,0.31908268
599,0.17525107,0.3229499
600,0.23588529,0.29889882
601,0.17068176,0.27223152
602,0.2108202,0.27858007
603,0.19011402,0.28454566
604,0.16025467,0.27254885
605,0.15031448,0.24407308
606,0.109103054,0.15725394
607,0.1358431,0.19522654
608,0.12652905,0.1963434
609,0.1364525,0.16568734
610,0.15046147,0.21626072
611,0.16539058,0.27577674
612,0.1627151,0.21837352
613,0.13245048,0.20943575
614,0.09918551,0.18058743
615,0.2221099,0.2979654
616,0.2092723,0.2857349
617,0.17073406,0.18213604
618,0.18389249,0.26209915
619,0.19560221,0.29561234
620,0.21669011,0.25817907
621,0.17019087,0.24747123
622,0.14590241,0.16881816
623,0.18620574,0.22579886
624,0.1992495,0.24185471
625,0.15994371,0.23585947
626,0.14982638,0.22132741
627,0.1745305,0.23224302
628,0.1645849,0.20942207
629,0.14205271,0.20707466
630,0.22202355,0.29401225
631,0.23097812,0.28746343
632,0.2359325,0.3187161
633,0.21707964,0.29673517
634,0.20370236,0.26769096
635,0.21822913,0.26026148
636,0.20230632,0.25876236
637,0.200553,0.23388635
638,0.1872211,0.27808553
639,0.24309148,0.3225969
640,0.24224837,0.31198013
641,0.23908576,0.30871105
642,0.22651048,0.31736237
643,0.20516714,0.30841124
644,0.2099075,0.31822312
645,0.25624135,0.3074559
646,0.2681884,0.31161213
647,0.2678836,0.28433824
648,0.2646646,0.3107218
649,0.24500452,0.31935877
650,0.24097964,0.303838
651,0.21098459,0.23389988
652,0.23877771,0.31014866
653,0.24792172,0.31688297
654,0.22942963,0.30714118
655,0.24295767,0.30961317
656,0.24511568,0.31784666
657,0.24514449,0.32385826
658,0.25161022,0.31777418
659,0.26157647,0.3168378
660,0.25062564,0.30904377
661,0.2522383,0.31575173
662,0.24167283,0.30671114
663,0.2493611,0.31567234
664,0.19027428,0.30719268
665,0.22657531,0.2893675
666,0.20132476,0.21352004
667,0.24097413,0.29950058
668,0.2594427,0.29332107
669,0.26003352,0.29642546
670,0.26374948,0.3158741
671,0.25304604,0.3223915
672,0.23568161,0.32275867
673,0.20795481,0.28280884
674,0.21044087,0.2688927
675,0.2517958,0.30161965
676,0.23731497,0.31034142
677,0.2381585,0.31527388
678,0.25048035,0.3175736
679,0.23748967,0.30716014
680,0.20733646,0.2711385
681,0.23064744,0.29462743
682,0.23400442,0.31906474
683,0.24306197,0.3218832
684,0.2781608,0.3216889
685,0.255444,0.32147115
686,0.25355092,0.3232783
687,0.25129932,0.31682324
688,0.2374077,0.3187303
689,0.21923205,0.29146588
690,0.2238452,0.30724573
691,0.22793451,0.29841948
692,0.24159744,0.3123718
693,0.251474,0.31067932
694,0.23228559,0.2989673
695,0.25290194,0.2790395
696,0.25419715,0.28988957
697,0.2568292,0.308712
698,0.24001154,0.31296146
699,0.24541286,0.3164783
700,0.23630033,0.31421375
701,0.23639019,0.30856758
702,0.25807238,0.31570178
703,0.25204623,0.31728786
704,0.24344988,0.3060888
705,0.23340973,0.30071396
706,0.22745797,0.30845374
707,0.21597748,0.3056106
708,0.19630627,0.29965925
709,0.22533444,0.30138087
710,0.2555897,0.313061
711,0.24843296,0.29958516
712,0.25085667,0.30603147
713,0.253182,0.2840309
714,0.25076488,0.2889797
715,0.24673212,0.3018309
716,0.2593916,0.3062868
717,0.2624533,0.3201071
718,0.25940713,0.3218907
719,0.2411951,0.32324058
